subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e04,,1484131562942,charShow,,,b
e04,,1484131563312,screenTap,,,
e04,,1484131563341,charShow,,,a
e04,,1484131563742,charShow,,,a
e04,,1484131564141,charShow,,,b
e04,,1484131564528,screenTap,,,
e04,,1484131564541,charShow,,,a
e04,,1484131564942,charShow,,,b
e04,,1484131565342,charShow,,,a
e04,,1484131565360,screenTap,,,
e04,,1484131565742,charShow,,,a
e04,,1484131566142,charShow,,,b
e04,,1484131566511,screenTap,,,
e04,,1484131566542,charShow,,,a
e04,,1484131566942,charShow,,,a
e04,,1484131567342,charShow,,,b
e04,,1484131567716,screenTap,,,
e04,,1484131567741,charShow,,,a
e04,,1484131568142,charShow,,,b
e04,,1484131568541,charShow,,,a
e04,,1484131568560,screenTap,,,
e04,,1484131568942,charShow,,,a
e04,,1484131569342,charShow,,,b
e04,,1484131569651,screenTap,,,
e04,,1484131569741,charShow,,,a
e04,,1484131570142,charShow,,,b
e04,,1484131570535,screenTap,,,
e04,,1484131570546,charShow,,,a
e04,,1484131570942,charShow,,,a
e04,,1484131571342,charShow,,,b
e04,,1484131571697,screenTap,,,
e04,,1484131571741,charShow,,,a
e04,,1484131572142,charShow,,,a
e04,,1484131572542,charShow,,,b
e04,,1484131572908,screenTap,,,
e04,,1484131572943,charShow,,,a
e04,,1484131573342,charShow,,,b
e04,,1484131573729,screenTap,,,
e04,,1484131573742,charShow,,,a
e04,,1484131574142,charShow,,,a
e04,,1484131574542,charShow,,,b
e04,,1484131574823,screenTap,,,
e04,,1484131574942,charShow,,,a
e04,,1484131575342,charShow,,,a
e04,,1484131575743,charShow,,,b
e04,,1484131576095,screenTap,,,
e04,,1484131576141,charShow,,,a
e04,,1484131576542,charShow,,,b
e04,,1484131577044,screenTap,,,
e04,6,1484131578988,trialStart,golden,golden_4_23_80_50874,
e04,,1484131579389,charShow,,,a
e04,,1484131579790,charShow,,,b
e04,,1484131580151,screenTap,,,
e04,,1484131580189,charShow,,,a
e04,,1484131580589,charShow,,,b
e04,,1484131580950,screenTap,,,
e04,,1484131580990,charShow,,,a
e04,,1484131581390,charShow,,,a
e04,,1484131581790,charShow,,,b
e04,,1484131582099,screenTap,,,
e04,,1484131582190,charShow,,,a
e04,,1484131582590,charShow,,,b
e04,,1484131582977,screenTap,,,
e04,,1484131582990,charShow,,,a
e04,,1484131583390,charShow,,,b
e04,,1484131583766,screenTap,,,
e04,,1484131583789,charShow,,,a
e04,,1484131584190,charShow,,,a
e04,,1484131584590,charShow,,,b
e04,,1484131584905,screenTap,,,
e04,,1484131584990,charShow,,,a
e04,,1484131585390,charShow,,,a
e04,,1484131585792,charShow,,,b
e04,,1484131586139,screenTap,,,
e04,,1484131586189,charShow,,,a
e04,,1484131586590,charShow,,,a
e04,,1484131586990,charShow,,,b
e04,,1484131587305,screenTap,,,
e04,,1484131587391,charShow,,,a
e04,,1484131587791,charShow,,,b
e04,,1484131588137,screenTap,,,
e04,,1484131588190,charShow,,,a
e04,,1484131588591,charShow,,,a
