subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e03,1,1484127311570,trialStart,training,training_1_23_172_22709,
e03,,1484127311973,charShow,,,a
e03,,1484127312374,charShow,,,b
e03,,1484127312773,charShow,,,a
e03,,1484127312915,screenTap,,,
e03,,1484127313174,charShow,,,a
e03,,1484127313574,charShow,,,b
e03,,1484127313973,charShow,,,a
e03,,1484127314184,screenTap,,,
e03,,1484127314373,charShow,,,b
e03,,1484127314774,charShow,,,a
e03,,1484127314831,screenTap,,,
e03,,1484127315174,charShow,,,a
e03,,1484127315574,charShow,,,b
e03,,1484127315973,charShow,,,a
e03,,1484127315974,screenTap,,,
e03,,1484127316373,charShow,,,b
e03,,1484127316749,screenTap,,,
e03,,1484127316772,charShow,,,a
e03,,1484127317174,charShow,,,a
e03,,1484127317574,charShow,,,b
e03,,1484127317973,charShow,,,a
e03,,1484127317983,screenTap,,,
e03,,1484127318373,charShow,,,a
e03,,1484127318774,charShow,,,b
e03,,1484127319164,screenTap,,,
e03,,1484127319173,charShow,,,a
e03,,1484127319575,charShow,,,b
e03,,1484127319973,charShow,,,a
e03,,1484127319975,screenTap,,,
e03,,1484127320374,charShow,,,a
e03,,1484127320774,charShow,,,b
e03,,1484127321173,charShow,,,a
e03,,1484127321180,screenTap,,,
e03,,1484127321574,charShow,,,a
e03,,1484127321974,charShow,,,b
e03,,1484127322323,screenTap,,,
e03,,1484127322373,charShow,,,a
e03,,1484127322774,charShow,,,b
e03,,1484127323161,screenTap,,,
e03,,1484127323180,charShow,,,a
e03,,1484127323574,charShow,,,a
e03,,1484127323974,charShow,,,b
e03,,1484127324373,charShow,,,a
e03,,1484127324380,screenTap,,,
e03,,1484127324774,charShow,,,b
e03,,1484127325167,screenTap,,,
e03,,1484127325185,charShow,,,a
e03,,1484127325573,charShow,,,a
e03,,1484127325974,charShow,,,b
e03,,1484127326343,screenTap,,,
e03,,1484127326372,charShow,,,a
e03,,1484127326774,charShow,,,a
e03,,1484127327174,charShow,,,b
e03,,1484127327543,screenTap,,,
e03,,1484127327573,charShow,,,a
e03,,1484127327973,charShow,,,b
e03,,1484127328373,charShow,,,a
e03,,1484127328402,screenTap,,,
e03,,1484127328774,charShow,,,a
e03,,1484127329174,charShow,,,b
e03,,1484127329563,screenTap,,,
e03,,1484127329583,charShow,,,a
e03,,1484127329910,screenTap,,,
e03,,1484127329974,charShow,,,b
e03,,1484127330373,charShow,,,a
e03,,1484127330508,screenTap,,,
e03,,1484127330774,charShow,,,a
e03,,1484127331174,charShow,,,b
e03,,1484127331561,screenTap,,,
e03,,1484127331573,charShow,,,a
e03,,1484127331973,charShow,,,a
e03,,1484127332374,charShow,,,b
e03,,1484127332773,charShow,,,a
e03,,1484127332790,screenTap,,,
e03,,1484127333174,charShow,,,b
e03,,1484127333574,charShow,,,a
e03,,1484127333630,screenTap,,,
e03,,1484127333974,charShow,,,a
e03,,1484127334374,charShow,,,b
e03,,1484127334706,screenTap,,,
e03,,1484127334774,charShow,,,a
e03,,1484127335174,charShow,,,a
e03,,1484127335574,charShow,,,b
e03,,1484127335922,screenTap,,,
e03,,1484127335973,charShow,,,a
e03,,1484127336374,charShow,,,b
e03,,1484127336718,screenTap,,,
e03,,1484127336773,charShow,,,a
e03,,1484127337173,charShow,,,a
e03,,1484127337574,charShow,,,b
e03,,1484127337930,screenTap,,,
e03,,1484127337973,charShow,,,a
e03,,1484127338373,charShow,,,b
e03,,1484127338725,screenTap,,,
e03,,1484127338773,charShow,,,a
e03,,1484127339174,charShow,,,a
e03,,1484127339574,charShow,,,b
e03,,1484127339943,screenTap,,,
e03,,1484127339973,charShow,,,a
e03,,1484127340374,charShow,,,a
e03,,1484127340774,charShow,,,b
e03,,1484127341139,screenTap,,,
e03,,1484127341173,charShow,,,a
e03,,1484127341574,charShow,,,b
e03,,1484127341973,charShow,,,a
e03,,1484127341982,screenTap,,,
e03,,1484127342373,charShow,,,a
e03,,1484127342774,charShow,,,b
e03,,1484127343154,screenTap,,,
e03,,1484127343173,charShow,,,a
e03,,1484127343573,charShow,,,b
e03,,1484127343897,screenTap,,,
e03,,1484127343974,charShow,,,a
e03,,1484127344374,charShow,,,a
e03,,1484127344774,charShow,,,b
e03,,1484127345110,screenTap,,,
e03,,1484127345173,charShow,,,a
e03,,1484127345574,charShow,,,a
e03,,1484127345974,charShow,,,b
e03,,1484127346322,screenTap,,,
e03,,1484127346373,charShow,,,a
e03,,1484127346774,charShow,,,b
e03,,1484127347096,screenTap,,,
e03,,1484127347174,charShow,,,a
e03,,1484127347574,charShow,,,a
e03,,1484127347974,charShow,,,b
e03,,1484127348335,screenTap,,,
e03,,1484127348373,charShow,,,a
e03,,1484127348774,charShow,,,a
e03,,1484127349174,charShow,,,b
e03,,1484127349539,screenTap,,,
e03,,1484127349573,charShow,,,a
e03,,1484127349975,charShow,,,b
e03,,1484127350340,screenTap,,,
e03,,1484127350373,charShow,,,a
e03,,1484127350773,charShow,,,a
e03,,1484127351174,charShow,,,b
e03,,1484127351525,screenTap,,,
e03,,1484127351574,charShow,,,a
e03,,1484127351974,charShow,,,b
e03,,1484127352287,screenTap,,,
e03,,1484127352373,charShow,,,a
e03,,1484127352775,charShow,,,a
e03,,1484127353175,charShow,,,b
e03,,1484127353518,screenTap,,,
e03,,1484127353574,charShow,,,a
e03,,1484127353975,charShow,,,a
e03,,1484127354375,charShow,,,b
e03,,1484127354716,screenTap,,,
e03,,1484127354775,charShow,,,a
e03,,1484127355175,charShow,,,b
e03,,1484127355574,charShow,,,a
e03,,1484127355605,screenTap,,,
e03,,1484127355974,charShow,,,a
e03,,1484127356375,charShow,,,b
e03,,1484127356719,screenTap,,,
e03,,1484127356774,charShow,,,a
e03,,1484127357175,charShow,,,a
e03,,1484127357575,charShow,,,b
e03,,1484127357928,screenTap,,,
e03,,1484127357974,charShow,,,a
e03,,1484127358375,charShow,,,b
e03,,1484127358774,charShow,,,a
e03,,1484127358793,screenTap,,,
e03,,1484127359175,charShow,,,a
e03,,1484127359575,charShow,,,b
e03,,1484127359941,screenTap,,,
e03,,1484127359974,charShow,,,a
e03,,1484127360376,charShow,,,b
e03,,1484127360718,screenTap,,,
e03,,1484127360774,charShow,,,a
e03,,1484127361175,charShow,,,a
e03,,1484127361574,charShow,,,b
e03,,1484127361928,screenTap,,,
e03,,1484127361974,charShow,,,a
e03,,1484127362374,charShow,,,a
e03,,1484127362776,charShow,,,b
e03,,1484127363099,screenTap,,,
e03,,1484127363175,charShow,,,a
e03,,1484127363574,charShow,,,b
e03,,1484127363975,charShow,,,a
e03,,1484127364107,screenTap,,,
e03,,1484127364374,charShow,,,a
e03,,1484127364775,charShow,,,b
e03,,1484127365150,screenTap,,,
e03,,1484127365174,charShow,,,a
e03,,1484127365575,charShow,,,b
e03,,1484127365974,charShow,,,a
e03,,1484127365997,screenTap,,,
e03,,1484127366375,charShow,,,a
e03,,1484127366774,charShow,,,b
e03,,1484127367131,screenTap,,,
e03,,1484127367174,charShow,,,a
e03,,1484127367574,charShow,,,a
e03,,1484127367975,charShow,,,b
e03,,1484127368334,screenTap,,,
e03,,1484127368374,charShow,,,a
e03,,1484127368775,charShow,,,b
e03,,1484127369174,charShow,,,a
e03,,1484127369243,screenTap,,,
e03,,1484127369575,charShow,,,a
e03,,1484127369975,charShow,,,b
e03,,1484127370311,screenTap,,,
e03,,1484127370374,charShow,,,a
e03,,1484127370776,charShow,,,a
e03,,1484127371175,charShow,,,b
e03,,1484127371525,screenTap,,,
e03,,1484127371574,charShow,,,a
e03,,1484127371975,charShow,,,b
e03,,1484127372353,screenTap,,,
e03,,1484127372374,charShow,,,a
e03,,1484127372774,charShow,,,a
e03,,1484127373175,charShow,,,b
e03,,1484127373541,screenTap,,,
e03,,1484127373574,charShow,,,a
e03,,1484127373975,charShow,,,b
e03,,1484127374374,charShow,,,a
e03,,1484127374391,screenTap,,,
e03,,1484127374774,charShow,,,a
e03,,1484127375175,charShow,,,b
e03,,1484127375574,charShow,,,a
e03,,1484127375584,screenTap,,,
e03,,1484127375974,charShow,,,a
e03,,1484127376375,charShow,,,b
e03,,1484127376769,screenTap,,,
e03,,1484127376774,charShow,,,a
e03,,1484127377174,charShow,,,b
e03,,1484127377574,charShow,,,a
e03,,1484127377588,screenTap,,,
e03,,1484127377975,charShow,,,a
e03,,1484127378375,charShow,,,b
e03,,1484127378728,screenTap,,,
e03,,1484127378774,charShow,,,a
e03,,1484127379174,charShow,,,b
e03,,1484127379486,screenTap,,,
e03,,1484127379575,charShow,,,a
e03,,1484127379975,charShow,,,a
e03,,1484127380375,charShow,,,b
e03,,1484127380697,screenTap,,,
e03,2,1484127391622,trialStart,training,training_3_23_172_3500,
e03,,1484127392023,charShow,,,a
e03,,1484127392423,charShow,,,b
e03,,1484127392584,screenTap,,,
e03,,1484127392824,charShow,,,a
e03,,1484127393224,charShow,,,a
e03,,1484127393269,screenTap,,,
e03,,1484127393624,charShow,,,b
e03,,1484127394024,charShow,,,a
e03,,1484127394248,screenTap,,,
e03,,1484127394424,charShow,,,a
e03,,1484127394824,charShow,,,b
e03,,1484127395223,charShow,,,a
e03,,1484127395244,screenTap,,,
e03,,1484127395624,charShow,,,b
e03,,1484127396017,screenTap,,,
e03,,1484127396031,charShow,,,a
e03,,1484127396424,charShow,,,a
e03,,1484127396824,charShow,,,b
e03,,1484127397218,screenTap,,,
e03,,1484127397227,charShow,,,a
e03,,1484127397624,charShow,,,a
e03,,1484127398024,charShow,,,b
e03,,1484127398421,screenTap,,,
e03,,1484127398440,charShow,,,a
e03,,1484127398824,charShow,,,b
e03,,1484127399223,charShow,,,a
e03,,1484127399234,screenTap,,,
e03,,1484127399624,charShow,,,a
e03,,1484127400023,charShow,,,b
e03,,1484127400398,screenTap,,,
e03,,1484127400423,charShow,,,a
e03,,1484127400824,charShow,,,b
e03,,1484127401223,charShow,,,a
e03,,1484127401242,screenTap,,,
e03,,1484127401623,charShow,,,a
e03,,1484127402024,charShow,,,b
e03,,1484127402391,screenTap,,,
e03,,1484127402423,charShow,,,a
e03,,1484127402824,charShow,,,a
e03,,1484127403224,charShow,,,b
e03,,1484127403582,screenTap,,,
e03,,1484127403623,charShow,,,a
e03,,1484127404024,charShow,,,b
e03,,1484127404400,screenTap,,,
e03,,1484127404423,charShow,,,a
e03,,1484127404824,charShow,,,a
e03,,1484127405223,charShow,,,b
e03,,1484127405573,screenTap,,,
e03,,1484127405623,charShow,,,a
e03,,1484127406023,charShow,,,b
e03,,1484127406396,screenTap,,,
e03,,1484127406425,charShow,,,a
e03,,1484127406823,charShow,,,a
e03,,1484127407223,charShow,,,b
e03,,1484127407574,screenTap,,,
e03,,1484127407623,charShow,,,a
e03,,1484127408024,charShow,,,a
e03,,1484127408424,charShow,,,b
e03,,1484127408779,screenTap,,,
e03,,1484127408823,charShow,,,a
e03,,1484127409224,charShow,,,b
e03,,1484127409624,charShow,,,a
e03,,1484127409665,screenTap,,,
e03,,1484127410024,charShow,,,a
e03,,1484127410424,charShow,,,b
e03,,1484127410779,screenTap,,,
e03,,1484127410823,charShow,,,a
e03,,1484127411224,charShow,,,a
e03,,1484127411623,charShow,,,b
e03,,1484127411993,screenTap,,,
e03,,1484127412023,charShow,,,a
e03,,1484127412425,charShow,,,b
e03,,1484127412824,charShow,,,a
e03,,1484127412856,screenTap,,,
e03,,1484127413224,charShow,,,a
e03,,1484127413624,charShow,,,b
e03,,1484127413961,screenTap,,,
e03,,1484127414024,charShow,,,a
e03,,1484127414423,charShow,,,b
e03,,1484127414772,screenTap,,,
e03,,1484127414823,charShow,,,a
e03,,1484127415224,charShow,,,a
e03,,1484127415624,charShow,,,b
e03,,1484127416014,screenTap,,,
e03,,1484127416028,charShow,,,a
e03,,1484127416424,charShow,,,a
e03,,1484127416824,charShow,,,b
e03,,1484127417192,screenTap,,,
e03,,1484127417224,charShow,,,a
e03,,1484127417624,charShow,,,b
e03,,1484127418024,charShow,,,a
e03,,1484127418214,screenTap,,,
e03,,1484127418425,charShow,,,a
e03,,1484127418825,charShow,,,b
e03,,1484127419212,screenTap,,,
e03,,1484127419231,charShow,,,a
e03,,1484127419625,charShow,,,b
e03,,1484127420024,charShow,,,a
e03,,1484127420043,screenTap,,,
e03,,1484127420425,charShow,,,a
e03,,1484127420825,charShow,,,b
e03,,1484127421195,screenTap,,,
e03,,1484127421224,charShow,,,a
e03,,1484127421625,charShow,,,a
e03,,1484127422025,charShow,,,b
e03,,1484127422405,screenTap,,,
e03,,1484127422425,charShow,,,a
e03,,1484127422826,charShow,,,b
e03,,1484127423224,charShow,,,a
e03,,1484127423317,screenTap,,,
e03,,1484127423625,charShow,,,a
e03,,1484127424025,charShow,,,b
e03,,1484127424374,screenTap,,,
e03,,1484127424424,charShow,,,a
e03,,1484127424824,charShow,,,a
e03,,1484127425225,charShow,,,b
e03,,1484127425577,screenTap,,,
e03,,1484127425624,charShow,,,a
e03,,1484127426030,charShow,,,b
e03,,1484127426394,screenTap,,,
e03,,1484127426424,charShow,,,a
e03,,1484127426825,charShow,,,a
e03,,1484127427225,charShow,,,b
e03,,1484127427606,screenTap,,,
e03,,1484127427636,charShow,,,a
e03,,1484127428025,charShow,,,b
e03,,1484127428425,charShow,,,a
e03,,1484127428485,screenTap,,,
e03,,1484127428825,charShow,,,a
e03,,1484127429225,charShow,,,b
e03,,1484127429625,charShow,,,a
e03,,1484127429628,screenTap,,,
e03,,1484127430025,charShow,,,a
e03,,1484127430425,charShow,,,b
e03,,1484127430788,screenTap,,,
e03,,1484127430824,charShow,,,a
e03,,1484127431224,charShow,,,b
e03,,1484127431620,screenTap,,,
e03,,1484127431631,charShow,,,a
e03,,1484127432025,charShow,,,a
e03,,1484127432425,charShow,,,b
e03,,1484127432813,screenTap,,,
e03,,1484127432825,charShow,,,a
e03,,1484127433226,charShow,,,a
e03,,1484127433624,charShow,,,b
e03,,1484127434025,charShow,,,a
e03,,1484127434085,screenTap,,,
e03,,1484127434425,charShow,,,b
e03,,1484127434825,charShow,,,a
e03,,1484127434931,screenTap,,,
e03,,1484127435225,charShow,,,a
e03,,1484127435624,charShow,,,b
e03,,1484127436024,charShow,,,a
e03,,1484127436028,screenTap,,,
e03,,1484127436425,charShow,,,b
e03,,1484127436772,screenTap,,,
e03,,1484127436824,charShow,,,a
e03,,1484127437224,charShow,,,a
e03,,1484127437625,charShow,,,b
e03,,1484127437967,screenTap,,,
e03,,1484127438025,charShow,,,a
e03,,1484127438425,charShow,,,a
e03,,1484127438825,charShow,,,b
e03,,1484127439194,screenTap,,,
e03,,1484127439224,charShow,,,a
e03,,1484127439625,charShow,,,b
e03,,1484127440021,screenTap,,,
e03,,1484127440037,charShow,,,a
e03,,1484127440425,charShow,,,a
e03,,1484127440825,charShow,,,b
e03,,1484127441192,screenTap,,,
e03,,1484127441224,charShow,,,a
e03,,1484127441625,charShow,,,b
e03,,1484127442024,charShow,,,a
e03,,1484127442025,screenTap,,,
e03,,1484127442425,charShow,,,a
e03,,1484127442825,charShow,,,b
e03,,1484127443225,charShow,,,a
e03,,1484127443615,screenTap,,,
e03,,1484127443625,charShow,,,a
e03,,1484127444025,charShow,,,b
e03,,1484127444425,charShow,,,a
e03,,1484127444629,screenTap,,,
e03,,1484127444825,charShow,,,b
e03,,1484127445225,charShow,,,a
e03,,1484127445625,charShow,,,a
e03,,1484127446025,charShow,,,b
e03,,1484127446389,screenTap,,,
e03,,1484127446423,charShow,,,a
e03,,1484127446825,charShow,,,a
e03,,1484127447225,charShow,,,b
e03,,1484127447624,charShow,,,a
e03,,1484127447638,screenTap,,,
e03,,1484127448025,charShow,,,b
e03,,1484127448425,charShow,,,a
e03,,1484127448630,screenTap,,,
e03,,1484127448825,charShow,,,a
e03,,1484127449225,charShow,,,b
e03,,1484127449625,charShow,,,a
e03,,1484127449712,screenTap,,,
e03,,1484127450025,charShow,,,b
e03,,1484127450425,charShow,,,a
e03,,1484127450825,charShow,,,a
e03,,1484127451225,charShow,,,b
e03,,1484127451624,charShow,,,a
e03,,1484127451639,screenTap,,,
e03,,1484127452025,charShow,,,a
e03,,1484127452425,charShow,,,b
e03,,1484127452824,charShow,,,a
e03,,1484127452865,screenTap,,,
e03,,1484127453225,charShow,,,b
e03,,1484127453589,screenTap,,,
e03,,1484127453624,charShow,,,a
e03,,1484127454025,charShow,,,a
e03,,1484127454425,charShow,,,b
e03,,1484127454729,screenTap,,,
e03,,1484127454824,charShow,,,a
e03,,1484127455225,charShow,,,a
e03,,1484127455625,charShow,,,b
e03,,1484127455977,screenTap,,,
e03,,1484127456025,charShow,,,a
e03,,1484127456426,charShow,,,b
e03,,1484127456826,charShow,,,a
e03,,1484127457060,screenTap,,,
e03,,1484127457226,charShow,,,a
e03,,1484127457626,charShow,,,b
e03,,1484127458026,charShow,,,a
e03,,1484127458067,screenTap,,,
e03,,1484127458426,charShow,,,b
e03,,1484127458826,charShow,,,a
e03,,1484127458965,screenTap,,,
e03,,1484127459226,charShow,,,a
e03,,1484127459625,charShow,,,b
