subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e01,1,1482142408126,trialStart,training,training_2_23_172_68879,
e01,,1482142408530,charShow,,,b
e01,,1482142408930,charShow,,,a
e01,,1482142409330,charShow,,,a
e01,,1482142409731,charShow,,,b
e01,,1482142410131,charShow,,,a
e01,,1482142410219,screenTap,,,
e01,,1482142410531,charShow,,,b
e01,,1482142410930,charShow,,,a
e01,,1482142411070,screenTap,,,
e01,,1482142411330,charShow,,,a
e01,,1482142411731,charShow,,,b
e01,,1482142412131,charShow,,,a
e01,,1482142412134,screenTap,,,
e01,,1482142412530,charShow,,,b
e01,,1482142412930,charShow,,,a
e01,,1482142412975,screenTap,,,
e01,,1482142413330,charShow,,,a
e01,,1482142413731,charShow,,,b
e01,,1482142414132,charShow,,,a
e01,,1482142414138,screenTap,,,
e01,,1482142414531,charShow,,,a
e01,,1482142414930,charShow,,,b
e01,,1482142415330,charShow,,,a
e01,,1482142415410,screenTap,,,
e01,,1482142415732,charShow,,,b
e01,,1482142416130,charShow,,,a
e01,,1482142416418,screenTap,,,
e01,,1482142416530,charShow,,,a
e01,,1482142416930,charShow,,,b
e01,,1482142417331,charShow,,,a
e01,,1482142417414,screenTap,,,
e01,,1482142417731,charShow,,,a
e01,,1482142418131,charShow,,,b
e01,,1482142418501,screenTap,,,
e01,,1482142418530,charShow,,,a
e01,,1482142418931,charShow,,,b
e01,,1482142419331,charShow,,,a
e01,,1482142419486,screenTap,,,
e01,,1482142419730,charShow,,,a
e01,,1482142420131,charShow,,,b
e01,,1482142420529,charShow,,,a
e01,,1482142420534,screenTap,,,
e01,,1482142420931,charShow,,,b
e01,,1482142421331,charShow,,,a
e01,,1482142421387,screenTap,,,
e01,,1482142421730,charShow,,,a
e01,,1482142422131,charShow,,,b
e01,,1482142422494,screenTap,,,
e01,,1482142422530,charShow,,,a
e01,,1482142422930,charShow,,,a
e01,,1482142423330,charShow,,,b
e01,,1482142423691,screenTap,,,
e01,,1482142423730,charShow,,,a
e01,,1482142424130,charShow,,,b
e01,,1482142424532,charShow,,,a
e01,,1482142424695,screenTap,,,
e01,,1482142424931,charShow,,,a
e01,,1482142425330,charShow,,,b
e01,,1482142425707,screenTap,,,
e01,,1482142425730,charShow,,,a
e01,,1482142426132,charShow,,,b
e01,,1482142426531,charShow,,,a
e01,,1482142426554,screenTap,,,
e01,,1482142426931,charShow,,,a
e01,,1482142427331,charShow,,,b
e01,,1482142427694,screenTap,,,
e01,,1482142427730,charShow,,,a
e01,,1482142428131,charShow,,,a
e01,,1482142428531,charShow,,,b
e01,,1482142428897,screenTap,,,
e01,,1482142428930,charShow,,,a
e01,,1482142429331,charShow,,,b
e01,,1482142429730,charShow,,,a
e01,,1482142429972,screenTap,,,
e01,,1482142430131,charShow,,,a
e01,,1482142430531,charShow,,,b
e01,,1482142430921,screenTap,,,
e01,,1482142430931,charShow,,,a
e01,,1482142431330,charShow,,,a
e01,,1482142431730,charShow,,,b
e01,,1482142432055,screenTap,,,
e01,,1482142432130,charShow,,,a
e01,,1482142432530,charShow,,,b
e01,,1482142432930,charShow,,,a
e01,,1482142432954,screenTap,,,
e01,,1482142433331,charShow,,,a
e01,,1482142433731,charShow,,,b
e01,,1482142434057,screenTap,,,
e01,,1482142434130,charShow,,,a
e01,,1482142434531,charShow,,,b
e01,,1482142434930,charShow,,,a
e01,,1482142434947,screenTap,,,
e01,,1482142435331,charShow,,,a
e01,,1482142435730,charShow,,,b
e01,,1482142436057,screenTap,,,
e01,,1482142436129,charShow,,,a
e01,,1482142436532,charShow,,,a
e01,,1482142436932,charShow,,,b
e01,,1482142437247,screenTap,,,
e01,,1482142437330,charShow,,,a
e01,,1482142437730,charShow,,,b
e01,,1482142438130,charShow,,,a
e01,,1482142438175,screenTap,,,
e01,,1482142438530,charShow,,,a
e01,,1482142438931,charShow,,,b
e01,,1482142439217,screenTap,,,
e01,,1482142439336,charShow,,,a
e01,,1482142439731,charShow,,,a
e01,,1482142440131,charShow,,,b
e01,,1482142440456,screenTap,,,
e01,,1482142440531,charShow,,,a
e01,,1482142440931,charShow,,,b
e01,,1482142441331,charShow,,,a
e01,,1482142441408,screenTap,,,
e01,,1482142441731,charShow,,,a
e01,,1482142442131,charShow,,,b
e01,,1482142442467,screenTap,,,
e01,,1482142442531,charShow,,,a
e01,,1482142442931,charShow,,,b
e01,,1482142443330,charShow,,,a
e01,,1482142443371,screenTap,,,
e01,,1482142443731,charShow,,,a
e01,,1482142444132,charShow,,,b
e01,,1482142444442,screenTap,,,
e01,,1482142444530,charShow,,,a
e01,,1482142444930,charShow,,,a
e01,,1482142445330,charShow,,,b
e01,,1482142445683,screenTap,,,
e01,,1482142445730,charShow,,,a
e01,,1482142446131,charShow,,,b
e01,,1482142446530,charShow,,,a
e01,,1482142446654,screenTap,,,
e01,,1482142446931,charShow,,,a
e01,,1482142447330,charShow,,,b
e01,,1482142447677,screenTap,,,
e01,,1482142447730,charShow,,,a
e01,,1482142448131,charShow,,,b
e01,,1482142448530,charShow,,,a
e01,,1482142448587,screenTap,,,
e01,,1482142448930,charShow,,,a
e01,,1482142449331,charShow,,,b
e01,,1482142449631,screenTap,,,
e01,,1482142449731,charShow,,,a
e01,,1482142450130,charShow,,,a
e01,,1482142450531,charShow,,,b
e01,,1482142450862,screenTap,,,
e01,,1482142450930,charShow,,,a
e01,,1482142451331,charShow,,,b
e01,,1482142451731,charShow,,,a
e01,,1482142451809,screenTap,,,
e01,,1482142452130,charShow,,,a
e01,,1482142452531,charShow,,,b
e01,,1482142452789,screenTap,,,
e01,,1482142452930,charShow,,,a
e01,,1482142453331,charShow,,,a
e01,,1482142453731,charShow,,,b
e01,,1482142454042,screenTap,,,
e01,,1482142454130,charShow,,,a
e01,,1482142454531,charShow,,,b
e01,,1482142454931,charShow,,,a
e01,,1482142454996,screenTap,,,
e01,,1482142455332,charShow,,,a
e01,,1482142455731,charShow,,,b
e01,,1482142456095,screenTap,,,
e01,,1482142456131,charShow,,,a
e01,,1482142456532,charShow,,,b
e01,,1482142456933,charShow,,,a
e01,,1482142456985,screenTap,,,
