subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e08,,1484424713179,charShow,,,b
e08,,1484424713552,screenTap,,,
e08,,1484424713579,charShow,,,a
e08,,1484424713981,charShow,,,b
e08,,1484424714379,charShow,,,a
e08,,1484424714422,screenTap,,,
e08,,1484424714779,charShow,,,a
e08,,1484424715179,charShow,,,b
e08,,1484424715478,screenTap,,,
e08,,1484424715579,charShow,,,a
e08,,1484424715980,charShow,,,b
e08,,1484424716380,charShow,,,a
e08,,1484424716387,screenTap,,,
e08,,1484424716780,charShow,,,a
e08,,1484424717180,charShow,,,b
e08,,1484424717456,screenTap,,,
e08,,1484424717580,charShow,,,a
e08,,1484424717980,charShow,,,a
e08,,1484424718380,charShow,,,b
e08,,1484424718607,screenTap,,,
e08,,1484424718779,charShow,,,a
e08,,1484424719180,charShow,,,b
e08,,1484424719579,charShow,,,a
e08,,1484424719586,screenTap,,,
e08,,1484424719980,charShow,,,a
e08,,1484424720380,charShow,,,b
e08,,1484424720712,screenTap,,,
e08,,1484424720779,charShow,,,a
e08,,1484424721180,charShow,,,a
e08,,1484424721580,charShow,,,b
e08,,1484424721704,screenTap,,,
e08,,1484424721979,charShow,,,a
e08,,1484424722380,charShow,,,b
e08,,1484424722779,charShow,,,a
e08,,1484424722798,screenTap,,,
e08,,1484424723180,charShow,,,a
e08,,1484424723580,charShow,,,b
e08,,1484424723932,screenTap,,,
e08,,1484424723979,charShow,,,a
e08,,1484424724381,charShow,,,b
e08,,1484424724752,screenTap,,,
e08,,1484424724779,charShow,,,a
e08,,1484424725180,charShow,,,a
e08,,1484424725580,charShow,,,b
e08,,1484424725872,screenTap,,,
e08,,1484424725988,charShow,,,a
e08,,1484424726380,charShow,,,a
e08,,1484424726780,charShow,,,b
e08,,1484424726972,screenTap,,,
e08,,1484424727179,charShow,,,a
e08,,1484424727580,charShow,,,b
e08,,1484424727928,screenTap,,,
e08,,1484424727979,charShow,,,a
e08,,1484424728380,charShow,,,a
e08,,1484424728780,charShow,,,b
e08,,1484424729175,screenTap,,,
e08,,1484424729188,charShow,,,a
e08,,1484424729580,charShow,,,b
e08,,1484424729933,screenTap,,,
e08,,1484424729979,charShow,,,a
e08,,1484424730380,charShow,,,a
e08,,1484424730780,charShow,,,b
e08,,1484424731115,screenTap,,,
e08,17,1484424737627,trialStart,training,training_2_23_172_68879,
e08,,1484424738028,charShow,,,b
e08,,1484424738429,charShow,,,a
e08,,1484424738649,screenTap,,,
e08,,1484424738829,charShow,,,a
e08,,1484424739229,charShow,,,b
e08,,1484424739619,screenTap,,,
e08,,1484424739628,charShow,,,a
e08,,1484424740029,charShow,,,b
e08,,1484424740379,screenTap,,,
e08,,1484424740428,charShow,,,a
e08,,1484424740829,charShow,,,a
e08,,1484424741228,charShow,,,b
e08,,1484424741252,screenTap,,,
e08,,1484424741629,charShow,,,a
e08,,1484424742029,charShow,,,b
e08,,1484424742348,screenTap,,,
e08,,1484424742428,charShow,,,a
e08,,1484424742829,charShow,,,a
e08,,1484424743228,charShow,,,b
e08,,1484424743511,screenTap,,,
e08,,1484424743628,charShow,,,a
e08,,1484424744030,charShow,,,a
e08,,1484424744430,charShow,,,b
e08,,1484424744795,screenTap,,,
e08,,1484424744832,charShow,,,a
e08,,1484424745229,charShow,,,b
e08,,1484424745624,screenTap,,,
e08,,1484424745639,charShow,,,a
e08,,1484424746030,charShow,,,a
e08,,1484424746430,charShow,,,b
e08,,1484424746728,screenTap,,,
e08,,1484424746830,charShow,,,a
e08,,1484424747229,charShow,,,a
e08,,1484424747630,charShow,,,b
e08,,1484424748004,screenTap,,,
e08,,1484424748029,charShow,,,a
e08,,1484424748430,charShow,,,b
e08,,1484424748830,charShow,,,a
e08,,1484424748841,screenTap,,,
e08,,1484424749230,charShow,,,a
e08,,1484424749630,charShow,,,b
e08,,1484424749976,screenTap,,,
e08,,1484424750029,charShow,,,a
e08,,1484424750430,charShow,,,b
e08,,1484424750784,screenTap,,,
e08,,1484424750829,charShow,,,a
e08,,1484424751230,charShow,,,a
e08,,1484424751630,charShow,,,b
e08,,1484424751949,screenTap,,,
e08,,1484424752030,charShow,,,a
e08,,1484424752430,charShow,,,a
e08,,1484424752830,charShow,,,b
e08,,1484424753164,screenTap,,,
e08,,1484424753229,charShow,,,a
e08,,1484424753630,charShow,,,b
