subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e02,1,1484055921301,trialStart,training,training_2_23_172_68879,
e02,,1484055921703,charShow,,,b
e02,,1484055922102,charShow,,,a
e02,,1484055922259,screenTap,,,
e02,,1484055922502,charShow,,,a
e02,,1484055922903,charShow,,,b
e02,,1484055923302,charShow,,,a
e02,,1484055923303,screenTap,,,
e02,,1484055923703,charShow,,,b
e02,,1484055924102,charShow,,,a
e02,,1484055924143,screenTap,,,
e02,,1484055924503,charShow,,,a
e02,,1484055924902,charShow,,,b
e02,,1484055925303,charShow,,,a
e02,,1484055925378,screenTap,,,
e02,,1484055925702,charShow,,,b
e02,,1484055926102,charShow,,,a
e02,,1484055926134,screenTap,,,
e02,,1484055926502,charShow,,,a
e02,,1484055926903,charShow,,,b
e02,,1484055927246,screenTap,,,
e02,,1484055927302,charShow,,,a
e02,,1484055927703,charShow,,,a
e02,,1484055928102,charShow,,,b
e02,,1484055928411,screenTap,,,
e02,,1484055928502,charShow,,,a
e02,,1484055928903,charShow,,,b
e02,,1484055929302,charShow,,,a
e02,,1484055929343,screenTap,,,
e02,,1484055929703,charShow,,,a
e02,,1484055930102,charShow,,,b
e02,,1484055930474,screenTap,,,
e02,,1484055930502,charShow,,,a
e02,,1484055930902,charShow,,,a
e02,,1484055931303,charShow,,,b
e02,,1484055931669,screenTap,,,
e02,,1484055931702,charShow,,,a
e02,,1484055932103,charShow,,,b
e02,,1484055932502,charShow,,,a
e02,,1484055932526,screenTap,,,
e02,,1484055932903,charShow,,,a
e02,,1484055933304,charShow,,,b
e02,,1484055933664,screenTap,,,
e02,,1484055933704,charShow,,,a
e02,,1484055934104,charShow,,,b
e02,,1484055934504,charShow,,,a
e02,,1484055934521,screenTap,,,
e02,,1484055934903,charShow,,,a
e02,,1484055935304,charShow,,,b
e02,,1484055935608,screenTap,,,
e02,,1484055935703,charShow,,,a
e02,,1484055936103,charShow,,,a
e02,,1484055936503,charShow,,,b
e02,,1484055936759,screenTap,,,
e02,,1484055936904,charShow,,,a
e02,,1484055937303,charShow,,,b
e02,,1484055937703,charShow,,,a
e02,,1484055937721,screenTap,,,
e02,,1484055938103,charShow,,,a
e02,,1484055938504,charShow,,,b
e02,,1484055938772,screenTap,,,
e02,,1484055938903,charShow,,,a
e02,,1484055939304,charShow,,,b
e02,,1484055939703,charShow,,,a
e02,,1484055939921,screenTap,,,
e02,,1484055940103,charShow,,,a
e02,,1484055940504,charShow,,,b
e02,,1484055940861,screenTap,,,
e02,,1484055940903,charShow,,,a
e02,,1484055941303,charShow,,,a
e02,,1484055941703,charShow,,,b
e02,,1484055942025,screenTap,,,
e02,,1484055942103,charShow,,,a
e02,,1484055942504,charShow,,,b
e02,,1484055942904,charShow,,,a
e02,,1484055943077,screenTap,,,
e02,,1484055943303,charShow,,,a
e02,,1484055943703,charShow,,,b
e02,,1484055944097,screenTap,,,
e02,,1484055944109,charShow,,,a
e02,,1484055944504,charShow,,,a
e02,,1484055944904,charShow,,,b
e02,,1484055945208,screenTap,,,
e02,,1484055945303,charShow,,,a
e02,,1484055945704,charShow,,,b
e02,,1484055946103,charShow,,,a
e02,,1484055946125,screenTap,,,
e02,,1484055946504,charShow,,,a
e02,,1484055946903,charShow,,,b
e02,,1484055947217,screenTap,,,
e02,,1484055947303,charShow,,,a
e02,,1484055947703,charShow,,,b
e02,,1484055948104,charShow,,,a
e02,,1484055948121,screenTap,,,
e02,,1484055948504,charShow,,,a
e02,,1484055948904,charShow,,,b
e02,,1484055949178,screenTap,,,
e02,,1484055949304,charShow,,,a
e02,,1484055949703,charShow,,,a
e02,,1484055950103,charShow,,,b
e02,,1484055950403,screenTap,,,
e02,,1484055950503,charShow,,,a
e02,,1484055950903,charShow,,,b
e02,,1484055951303,charShow,,,a
e02,,1484055951335,screenTap,,,
e02,,1484055951704,charShow,,,a
e02,,1484055952103,charShow,,,b
e02,,1484055952475,screenTap,,,
e02,,1484055952503,charShow,,,a
e02,,1484055952904,charShow,,,a
e02,,1484055953303,charShow,,,b
e02,,1484055953612,screenTap,,,
e02,,1484055953703,charShow,,,a
e02,,1484055954104,charShow,,,b
e02,,1484055954503,charShow,,,a
e02,,1484055954904,charShow,,,a
e02,,1484055955304,charShow,,,b
e02,,1484055955375,screenTap,,,
e02,,1484055955703,charShow,,,a
e02,,1484055956103,charShow,,,b
e02,,1484055956453,screenTap,,,
e02,,1484055956504,charShow,,,a
e02,,1484055956903,charShow,,,a
e02,,1484055957304,charShow,,,b
e02,,1484055957569,screenTap,,,
e02,,1484055957703,charShow,,,a
e02,,1484055958103,charShow,,,a
e02,,1484055958503,charShow,,,b
e02,,1484055958904,charShow,,,a
e02,,1484055959099,screenTap,,,
e02,,1484055959303,charShow,,,b
e02,,1484055959703,charShow,,,a
