subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e08,19,1484424940334,trialStart,lsys,lsys_4_23_80_1696,
e08,,1484424940736,charShow,,,a
e08,,1484424941137,charShow,,,a
e08,,1484424941237,screenTap,,,
e08,,1484424941537,charShow,,,b
e08,,1484424941928,screenTap,,,
e08,,1484424941941,charShow,,,a
e08,,1484424942336,charShow,,,b
e08,,1484424942669,screenTap,,,
e08,,1484424942737,charShow,,,a
e08,,1484424943137,charShow,,,a
e08,,1484424943537,charShow,,,b
e08,,1484424943820,screenTap,,,
e08,,1484424943937,charShow,,,a
e08,,1484424944337,charShow,,,b
e08,,1484424944676,screenTap,,,
e08,,1484424944737,charShow,,,a
e08,,1484424945137,charShow,,,a
e08,,1484424945537,charShow,,,b
e08,,1484424945857,screenTap,,,
e08,,1484424945937,charShow,,,a
e08,,1484424946337,charShow,,,a
e08,,1484424946736,charShow,,,b
e08,,1484424947076,screenTap,,,
e08,,1484424947136,charShow,,,a
e08,,1484424947537,charShow,,,b
e08,,1484424947934,screenTap,,,
e08,,1484424947937,charShow,,,a
e08,,1484424948337,charShow,,,a
e08,,1484424948737,charShow,,,b
e08,,1484424949021,screenTap,,,
e08,,1484424949139,charShow,,,a
e08,,1484424949537,charShow,,,a
e08,,1484424949936,charShow,,,b
e08,,1484424950277,screenTap,,,
e08,,1484424950337,charShow,,,a
e08,,1484424950738,charShow,,,b
e08,,1484424951137,charShow,,,a
e08,,1484424951214,screenTap,,,
e08,,1484424951537,charShow,,,a
e08,,1484424951936,charShow,,,b
e08,,1484424952263,screenTap,,,
e08,,1484424952337,charShow,,,a
e08,,1484424952737,charShow,,,b
e08,,1484424953090,screenTap,,,
e08,,1484424953136,charShow,,,a
e08,,1484424953536,charShow,,,a
e08,,1484424953937,charShow,,,b
e08,,1484424954191,screenTap,,,
e08,,1484424954337,charShow,,,a
e08,,1484424954736,charShow,,,a
e08,,1484424955136,charShow,,,b
e08,,1484424955449,screenTap,,,
e08,,1484424955536,charShow,,,a
e08,,1484424955937,charShow,,,b
e08,,1484424956316,screenTap,,,
e08,,1484424956336,charShow,,,a
e08,,1484424956737,charShow,,,a
e08,,1484424957137,charShow,,,b
e08,,1484424957436,screenTap,,,
e08,,1484424957536,charShow,,,a
e08,,1484424957936,charShow,,,b
e08,,1484424958302,screenTap,,,
e08,,1484424958336,charShow,,,a
e08,,1484424958737,charShow,,,a
e08,,1484424959137,charShow,,,b
e08,,1484424959467,screenTap,,,
e08,,1484424959536,charShow,,,a
e08,,1484424959936,charShow,,,a
e08,,1484424960336,charShow,,,b
e08,,1484424960687,screenTap,,,
e08,,1484424960736,charShow,,,a
e08,,1484424961137,charShow,,,b
e08,,1484424961536,charShow,,,a
e08,,1484424961551,screenTap,,,
e08,,1484424961937,charShow,,,a
e08,,1484424962337,charShow,,,b
e08,,1484424962654,screenTap,,,
e08,,1484424962737,charShow,,,a
e08,,1484424963137,charShow,,,a
e08,,1484424963537,charShow,,,b
e08,,1484424963837,screenTap,,,
e08,,1484424963937,charShow,,,a
e08,,1484424964337,charShow,,,b
e08,,1484424964693,screenTap,,,
e08,,1484424964736,charShow,,,a
e08,,1484424965136,charShow,,,a
e08,,1484424965537,charShow,,,b
e08,,1484424965851,screenTap,,,
e08,,1484424965937,charShow,,,a
e08,,1484424966336,charShow,,,b
e08,,1484424966737,charShow,,,a
e08,,1484424966755,screenTap,,,
e08,,1484424967137,charShow,,,a
e08,,1484424967537,charShow,,,b
e08,,1484424967839,screenTap,,,
e08,,1484424967937,charShow,,,a
e08,,1484424968336,charShow,,,a
e08,,1484424968736,charShow,,,b
e08,,1484424969006,screenTap,,,
e08,,1484424969137,charShow,,,a
e08,,1484424969537,charShow,,,b
e08,,1484424969896,screenTap,,,
e08,,1484424969936,charShow,,,a
e08,,1484424970337,charShow,,,a
e08,,1484424970737,charShow,,,b
e08,,1484424971045,screenTap,,,
e08,,1484424971137,charShow,,,a
e08,,1484424971537,charShow,,,a
e08,,1484424971937,charShow,,,b
e08,,1484424972276,screenTap,,,
e08,,1484424972336,charShow,,,a
e08,20,1484424981935,trialStart,golden,golden_1_23_80_24219,
e08,,1484424982337,charShow,,,a
e08,,1484424982738,charShow,,,b
e08,,1484424982940,screenTap,,,
e08,,1484424983138,charShow,,,a
e08,,1484424983538,charShow,,,a
e08,,1484424983937,charShow,,,b
e08,,1484424983974,screenTap,,,
e08,,1484424984337,charShow,,,a
e08,,1484424984738,charShow,,,a
e08,,1484424985138,charShow,,,b
e08,,1484424985485,screenTap,,,
