subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e07,,1484402862740,screenTap,,,
e07,,1484402862770,charShow,,,a
e07,,1484402863169,charShow,,,b
e07,,1484402863532,screenTap,,,
e07,,1484402863569,charShow,,,a
e07,,1484402863969,charShow,,,a
e07,,1484402864369,charShow,,,b
e07,,1484402864696,screenTap,,,
e07,,1484402864769,charShow,,,a
e07,,1484402865170,charShow,,,b
e07,,1484402865529,screenTap,,,
e07,,1484402865571,charShow,,,a
e07,,1484402865969,charShow,,,a
e07,,1484402866369,charShow,,,b
e07,,1484402866714,screenTap,,,
e07,,1484402866770,charShow,,,a
e07,,1484402867170,charShow,,,a
e07,,1484402867569,charShow,,,b
e07,,1484402867895,screenTap,,,
e07,,1484402867969,charShow,,,a
e07,,1484402868370,charShow,,,b
e07,,1484402868714,screenTap,,,
e07,,1484402868769,charShow,,,a
e07,,1484402869170,charShow,,,a
e07,,1484402869569,charShow,,,b
e07,,1484402869902,screenTap,,,
e07,,1484402869969,charShow,,,a
e07,,1484402870369,charShow,,,a
e07,,1484402870769,charShow,,,b
e07,,1484402871089,screenTap,,,
e07,,1484402871169,charShow,,,a
e07,,1484402871569,charShow,,,b
e07,,1484402871968,screenTap,,,
e07,,1484402871969,charShow,,,a
e07,2,1484402907336,trialStart,training,training_1_23_172_22709,
e07,,1484402907737,charShow,,,a
e07,,1484402908138,charShow,,,b
e07,,1484402908539,charShow,,,a
e07,,1484402908610,screenTap,,,
e07,,1484402908939,charShow,,,a
e07,,1484402909339,charShow,,,b
e07,,1484402909651,screenTap,,,
e07,,1484402909738,charShow,,,a
e07,,1484402910139,charShow,,,b
e07,,1484402910457,screenTap,,,
e07,,1484402910538,charShow,,,a
e07,,1484402910939,charShow,,,a
e07,,1484402911339,charShow,,,b
e07,,1484402911652,screenTap,,,
e07,,1484402911739,charShow,,,a
e07,,1484402912139,charShow,,,b
e07,,1484402912458,screenTap,,,
e07,,1484402912538,charShow,,,a
e07,,1484402912939,charShow,,,a
e07,,1484402913339,charShow,,,b
e07,,1484402913628,screenTap,,,
e07,,1484402913747,charShow,,,a
e07,,1484402914139,charShow,,,a
e07,,1484402914283,screenTap,,,
e07,,1484402914539,charShow,,,b
e07,,1484402914939,charShow,,,a
e07,,1484402915339,charShow,,,b
e07,,1484402915649,screenTap,,,
e07,,1484402915738,charShow,,,a
e07,,1484402916139,charShow,,,a
e07,,1484402916539,charShow,,,b
e07,,1484402916934,screenTap,,,
e07,,1484402916948,charShow,,,a
e07,,1484402917338,charShow,,,a
e07,,1484402917739,charShow,,,b
e07,,1484402918061,screenTap,,,
e07,,1484402918139,charShow,,,a
e07,,1484402918539,charShow,,,b
e07,,1484402918889,screenTap,,,
e07,,1484402918937,charShow,,,a
e07,,1484402919339,charShow,,,a
e07,,1484402919739,charShow,,,b
e07,,1484402920060,screenTap,,,
e07,,1484402920139,charShow,,,a
e07,,1484402920539,charShow,,,b
e07,,1484402920871,screenTap,,,
e07,,1484402920939,charShow,,,a
e07,,1484402921339,charShow,,,a
e07,,1484402921739,charShow,,,b
e07,,1484402922063,screenTap,,,
e07,,1484402922138,charShow,,,a
e07,,1484402922539,charShow,,,a
e07,,1484402922939,charShow,,,b
e07,,1484402923263,screenTap,,,
e07,,1484402923338,charShow,,,a
e07,,1484402923739,charShow,,,b
e07,,1484402924138,charShow,,,a
e07,,1484402924159,screenTap,,,
e07,,1484402924539,charShow,,,a
e07,,1484402924939,charShow,,,b
e07,,1484402925255,screenTap,,,
e07,,1484402925339,charShow,,,a
e07,,1484402925739,charShow,,,b
e07,,1484402926135,screenTap,,,
e07,,1484402926146,charShow,,,a
e07,,1484402926538,charShow,,,a
e07,,1484402926939,charShow,,,b
e07,,1484402927266,screenTap,,,
e07,,1484402927339,charShow,,,a
e07,,1484402927739,charShow,,,a
e07,,1484402928140,charShow,,,b
e07,,1484402928478,screenTap,,,
e07,,1484402928539,charShow,,,a
e07,,1484402928938,charShow,,,b
e07,,1484402929326,screenTap,,,
e07,,1484402929338,charShow,,,a
e07,,1484402929738,charShow,,,a
e07,,1484402930139,charShow,,,b
e07,,1484402930438,screenTap,,,
e07,,1484402930538,charShow,,,a
e07,,1484402930939,charShow,,,a
e07,,1484402931339,charShow,,,b
e07,,1484402931615,screenTap,,,
e07,,1484402931738,charShow,,,a
e07,,1484402932139,charShow,,,b
e07,,1484402932504,screenTap,,,
e07,,1484402932538,charShow,,,a
e07,,1484402932939,charShow,,,a
e07,,1484402933339,charShow,,,b
e07,,1484402933686,screenTap,,,
e07,,1484402933739,charShow,,,a
e07,,1484402934139,charShow,,,b
e07,,1484402934499,screenTap,,,
e07,,1484402934539,charShow,,,a
e07,,1484402934938,charShow,,,a
e07,,1484402935339,charShow,,,b
e07,,1484402935671,screenTap,,,
e07,,1484402935738,charShow,,,a
e07,,1484402936138,charShow,,,a
e07,,1484402936539,charShow,,,b
e07,,1484402936826,screenTap,,,
e07,,1484402936939,charShow,,,a
e07,,1484402937339,charShow,,,b
e07,,1484402937694,screenTap,,,
e07,,1484402937737,charShow,,,a
e07,,1484402938139,charShow,,,a
e07,,1484402938539,charShow,,,b
e07,,1484402938837,screenTap,,,
e07,,1484402938939,charShow,,,a
e07,,1484402939339,charShow,,,b
e07,,1484402939695,screenTap,,,
e07,,1484402939739,charShow,,,a
e07,,1484402940139,charShow,,,a
e07,,1484402940539,charShow,,,b
e07,,1484402940829,screenTap,,,
e07,,1484402940944,charShow,,,a
e07,,1484402941339,charShow,,,a
e07,,1484402941739,charShow,,,b
e07,,1484402942033,screenTap,,,
e07,,1484402942142,charShow,,,a
e07,,1484402942539,charShow,,,b
e07,,1484402942869,screenTap,,,
e07,,1484402942938,charShow,,,a
e07,,1484402943338,charShow,,,a
e07,,1484402943738,charShow,,,b
e07,,1484402943906,screenTap,,,
e07,,1484402944139,charShow,,,a
e07,,1484402944539,charShow,,,a
e07,,1484402944939,charShow,,,b
e07,,1484402945088,screenTap,,,
e07,,1484402945338,charShow,,,a
e07,,1484402945739,charShow,,,b
e07,,1484402946117,screenTap,,,
e07,,1484402946138,charShow,,,a
e07,,1484402946538,charShow,,,a
e07,,1484402946939,charShow,,,b
e07,,1484402947234,screenTap,,,
e07,,1484402947347,charShow,,,a
e07,,1484402947739,charShow,,,b
e07,,1484402948090,screenTap,,,
e07,,1484402948139,charShow,,,a
e07,,1484402948539,charShow,,,a
e07,,1484402948940,charShow,,,b
e07,,1484402949220,screenTap,,,
e07,,1484402949338,charShow,,,a
e07,,1484402949739,charShow,,,a
e07,,1484402950140,charShow,,,b
e07,,1484402950314,screenTap,,,
e07,,1484402950540,charShow,,,a
e07,,1484402950939,charShow,,,b
e07,,1484402951273,screenTap,,,
e07,,1484402951339,charShow,,,a
e07,,1484402951739,charShow,,,a
e07,,1484402952140,charShow,,,b
e07,,1484402952452,screenTap,,,
e07,,1484402952539,charShow,,,a
e07,,1484402952939,charShow,,,a
e07,,1484402953340,charShow,,,b
e07,,1484402953682,screenTap,,,
e07,,1484402953739,charShow,,,a
e07,,1484402954140,charShow,,,b
e07,,1484402954540,charShow,,,a
e07,,1484402954598,screenTap,,,
e07,,1484402954940,charShow,,,a
e07,,1484402955339,charShow,,,b
e07,,1484402955660,screenTap,,,
e07,,1484402955739,charShow,,,a
e07,,1484402956139,charShow,,,b
e07,,1484402956539,charShow,,,a
e07,,1484402956554,screenTap,,,
e07,,1484402956939,charShow,,,a
e07,,1484402957340,charShow,,,b
e07,,1484402957684,screenTap,,,
e07,,1484402957739,charShow,,,a
e07,,1484402958140,charShow,,,a
e07,,1484402958539,charShow,,,b
e07,,1484402958877,screenTap,,,
e07,,1484402958939,charShow,,,a
e07,,1484402959341,charShow,,,b
e07,,1484402959740,charShow,,,a
e07,,1484402959854,screenTap,,,
e07,,1484402960140,charShow,,,a
e07,,1484402960539,charShow,,,b
e07,,1484402960940,charShow,,,a
e07,,1484402961076,screenTap,,,
e07,,1484402961339,charShow,,,b
e07,,1484402961740,charShow,,,a
e07,,1484402962139,charShow,,,a
e07,,1484402962540,charShow,,,b
e07,,1484402962859,screenTap,,,
e07,,1484402962939,charShow,,,a
e07,,1484402963340,charShow,,,a
e07,,1484402963740,charShow,,,b
e07,,1484402964072,screenTap,,,
e07,,1484402964139,charShow,,,a
e07,,1484402964540,charShow,,,b
e07,,1484402964897,screenTap,,,
e07,,1484402964939,charShow,,,a
e07,,1484402965339,charShow,,,a
e07,,1484402965739,charShow,,,b
e07,,1484402966069,screenTap,,,
e07,,1484402966139,charShow,,,a
e07,,1484402966539,charShow,,,a
e07,,1484402966940,charShow,,,b
e07,,1484402967278,screenTap,,,
e07,,1484402967339,charShow,,,a
e07,,1484402967739,charShow,,,b
e07,,1484402968139,charShow,,,a
e07,,1484402968159,screenTap,,,
e07,,1484402968539,charShow,,,a
e07,,1484402968940,charShow,,,b
e07,,1484402969307,screenTap,,,
e07,,1484402969339,charShow,,,a
e07,,1484402969740,charShow,,,b
e07,,1484402970140,charShow,,,a
e07,,1484402970540,charShow,,,a
e07,,1484402970939,charShow,,,b
e07,,1484402971272,screenTap,,,
e07,,1484402971339,charShow,,,a
e07,,1484402971740,charShow,,,a
e07,,1484402972140,charShow,,,b
e07,,1484402972499,screenTap,,,
e07,,1484402972539,charShow,,,a
e07,,1484402972940,charShow,,,b
e07,,1484402973339,charShow,,,a
e07,,1484402973426,screenTap,,,
e07,,1484402973740,charShow,,,a
e07,,1484402974140,charShow,,,b
e07,,1484402974528,screenTap,,,
e07,,1484402974542,charShow,,,a
e07,,1484402974939,charShow,,,b
e07,,1484402975338,charShow,,,a
e07,,1484402975395,screenTap,,,
e07,,1484402975739,charShow,,,a
e07,,1484402976139,charShow,,,b
e07,,1484402976493,screenTap,,,
e07,3,1484402978581,trialStart,training,training_3_23_172_3500,
e07,,1484402978983,charShow,,,a
e07,,1484402979383,charShow,,,b
e07,,1484402979785,charShow,,,a
e07,,1484402979860,screenTap,,,
e07,,1484402980184,charShow,,,a
e07,,1484402980583,charShow,,,b
e07,,1484402980922,screenTap,,,
e07,,1484402980983,charShow,,,a
e07,,1484402981384,charShow,,,a
e07,,1484402981783,charShow,,,b
e07,,1484402982122,screenTap,,,
e07,,1484402982183,charShow,,,a
e07,,1484402982583,charShow,,,b
e07,,1484402982983,charShow,,,a
e07,,1484402982989,screenTap,,,
e07,,1484402983384,charShow,,,a
e07,,1484402983784,charShow,,,b
e07,,1484402984136,screenTap,,,
e07,,1484402984183,charShow,,,a
e07,,1484402984583,charShow,,,a
e07,,1484402984983,charShow,,,b
e07,,1484402985301,screenTap,,,
e07,,1484402985383,charShow,,,a
e07,,1484402985784,charShow,,,b
e07,,1484402986184,charShow,,,a
e07,,1484402986273,screenTap,,,
e07,,1484402986583,charShow,,,a
e07,,1484402986984,charShow,,,b
e07,,1484402987371,screenTap,,,
e07,,1484402987386,charShow,,,a
e07,,1484402987784,charShow,,,b
e07,,1484402988184,charShow,,,a
e07,,1484402988421,screenTap,,,
e07,,1484402988583,charShow,,,a
e07,,1484402988984,charShow,,,b
e07,,1484402989383,charShow,,,a
e07,,1484402989784,charShow,,,a
e07,,1484402990183,charShow,,,b
e07,,1484402990188,screenTap,,,
e07,,1484402990584,charShow,,,a
e07,,1484402990984,charShow,,,b
e07,,1484402991368,screenTap,,,
e07,,1484402991383,charShow,,,a
e07,,1484402991783,charShow,,,a
e07,,1484402992184,charShow,,,b
e07,,1484402992577,screenTap,,,
e07,,1484402992593,charShow,,,a
e07,,1484402992984,charShow,,,b
e07,,1484402993384,charShow,,,a
e07,,1484402993482,screenTap,,,
e07,,1484402993783,charShow,,,a
e07,,1484402994184,charShow,,,b
e07,,1484402994575,screenTap,,,
e07,,1484402994590,charShow,,,a
e07,,1484402994984,charShow,,,a
e07,,1484402995383,charShow,,,b
e07,,1484402995740,screenTap,,,
e07,,1484402995784,charShow,,,a
e07,,1484402996184,charShow,,,b
e07,,1484402996582,charShow,,,a
e07,,1484402996694,screenTap,,,
e07,,1484402996983,charShow,,,a
e07,,1484402997384,charShow,,,b
e07,,1484402997782,charShow,,,a
e07,,1484402997798,screenTap,,,
e07,,1484402998184,charShow,,,a
e07,,1484402998584,charShow,,,b
e07,,1484402998982,charShow,,,a
e07,,1484402999041,screenTap,,,
e07,,1484402999383,charShow,,,b
e07,,1484402999784,charShow,,,a
e07,,1484402999990,screenTap,,,
e07,,1484403000183,charShow,,,a
e07,,1484403000584,charShow,,,b
e07,,1484403000984,charShow,,,a
e07,,1484403001383,charShow,,,b
e07,,1484403001755,screenTap,,,
e07,,1484403001783,charShow,,,a
e07,,1484403002183,charShow,,,a
e07,,1484403002584,charShow,,,b
e07,,1484403002928,screenTap,,,
e07,,1484403002983,charShow,,,a
e07,,1484403003383,charShow,,,a
e07,,1484403003784,charShow,,,b
e07,,1484403004182,charShow,,,a
e07,,1484403004187,screenTap,,,
e07,,1484403004583,charShow,,,b
e07,,1484403004984,charShow,,,a
e07,,1484403005384,charShow,,,a
e07,,1484403005526,screenTap,,,
e07,,1484403005783,charShow,,,b
e07,,1484403006184,charShow,,,a
e07,,1484403006583,charShow,,,b
e07,,1484403006982,charShow,,,a
e07,,1484403006994,screenTap,,,
e07,,1484403007383,charShow,,,a
e07,,1484403007783,charShow,,,b
e07,,1484403008182,charShow,,,a
e07,,1484403008211,screenTap,,,
e07,,1484403008583,charShow,,,a
e07,,1484403008984,charShow,,,b
e07,,1484403009356,screenTap,,,
e07,,1484403009383,charShow,,,a
e07,,1484403009784,charShow,,,b
e07,,1484403010183,charShow,,,a
e07,,1484403010584,charShow,,,a
e07,,1484403010984,charShow,,,b
e07,,1484403011379,screenTap,,,
e07,,1484403011382,charShow,,,a
e07,,1484403011783,charShow,,,a
e07,,1484403012183,charShow,,,b
e07,,1484403012583,charShow,,,a
e07,,1484403012611,screenTap,,,
e07,,1484403012983,charShow,,,b
e07,,1484403013384,charShow,,,a
e07,,1484403013783,charShow,,,a
e07,,1484403014184,charShow,,,b
e07,,1484403014538,screenTap,,,
e07,,1484403014583,charShow,,,a
e07,,1484403014983,charShow,,,b
e07,,1484403015384,charShow,,,a
e07,,1484403015523,screenTap,,,
e07,,1484403015784,charShow,,,a
e07,,1484403016183,charShow,,,b
e07,,1484403016570,screenTap,,,
e07,,1484403016583,charShow,,,a
e07,,1484403016984,charShow,,,a
e07,,1484403017383,charShow,,,b
e07,,1484403017712,screenTap,,,
e07,,1484403017783,charShow,,,a
e07,,1484403018183,charShow,,,b
e07,,1484403018584,charShow,,,a
e07,,1484403018715,screenTap,,,
e07,,1484403018983,charShow,,,a
e07,,1484403019384,charShow,,,b
e07,,1484403019783,charShow,,,a
e07,,1484403019857,screenTap,,,
e07,,1484403020183,charShow,,,a
e07,,1484403020583,charShow,,,b
e07,,1484403020984,charShow,,,a
e07,,1484403021115,screenTap,,,
e07,,1484403021383,charShow,,,b
e07,,1484403021783,charShow,,,a
e07,,1484403022184,charShow,,,a
e07,,1484403022583,charShow,,,b
e07,,1484403022916,screenTap,,,
e07,,1484403022983,charShow,,,a
e07,,1484403023384,charShow,,,b
e07,,1484403023783,charShow,,,a
e07,,1484403023837,screenTap,,,
e07,,1484403024183,charShow,,,a
e07,,1484403024584,charShow,,,b
e07,,1484403024983,charShow,,,a
e07,,1484403025060,screenTap,,,
e07,,1484403025383,charShow,,,a
e07,,1484403025784,charShow,,,b
e07,,1484403026141,screenTap,,,
e07,,1484403026183,charShow,,,a
e07,,1484403026584,charShow,,,b
e07,,1484403026984,charShow,,,a
e07,,1484403027180,screenTap,,,
e07,,1484403027383,charShow,,,a
e07,,1484403027785,charShow,,,b
e07,,1484403028185,charShow,,,a
e07,,1484403028584,charShow,,,b
e07,,1484403028963,screenTap,,,
e07,,1484403028984,charShow,,,a
e07,,1484403029385,charShow,,,a
e07,,1484403029785,charShow,,,b
e07,,1484403030184,charShow,,,a
e07,,1484403030186,screenTap,,,
e07,,1484403030584,charShow,,,a
e07,,1484403030984,charShow,,,b
e07,,1484403031376,screenTap,,,
e07,,1484403031384,charShow,,,a
e07,,1484403031784,charShow,,,b
e07,,1484403032184,charShow,,,a
e07,,1484403032233,screenTap,,,
e07,,1484403032585,charShow,,,a
e07,,1484403032985,charShow,,,b
e07,,1484403033375,screenTap,,,
e07,,1484403033390,charShow,,,a
e07,,1484403033785,charShow,,,a
e07,,1484403034184,charShow,,,b
e07,,1484403034545,screenTap,,,
e07,,1484403034584,charShow,,,a
e07,,1484403034985,charShow,,,b
e07,,1484403035384,charShow,,,a
e07,,1484403035680,screenTap,,,
e07,,1484403035799,charShow,,,a
e07,,1484403036185,charShow,,,b
e07,,1484403036584,charShow,,,a
e07,,1484403036984,charShow,,,b
e07,,1484403037352,screenTap,,,
e07,,1484403037384,charShow,,,a
e07,,1484403037785,charShow,,,a
e07,,1484403038185,charShow,,,b
e07,,1484403038584,charShow,,,a
e07,,1484403038644,screenTap,,,
e07,,1484403038984,charShow,,,a
e07,,1484403039384,charShow,,,b
e07,,1484403039785,charShow,,,a
e07,,1484403039877,screenTap,,,
e07,,1484403040184,charShow,,,b
e07,,1484403040584,charShow,,,a
e07,,1484403040985,charShow,,,a
e07,,1484403041101,screenTap,,,
e07,,1484403041386,charShow,,,b
e07,,1484403041785,charShow,,,a
e07,,1484403042184,charShow,,,a
e07,,1484403042585,charShow,,,b
e07,,1484403042959,screenTap,,,
e07,,1484403042985,charShow,,,a
e07,,1484403043384,charShow,,,b
e07,,1484403043784,charShow,,,a
e07,,1484403043876,screenTap,,,
e07,,1484403044184,charShow,,,a
e07,,1484403044584,charShow,,,b
e07,,1484403044985,charShow,,,a
e07,,1484403045385,charShow,,,b
e07,,1484403045785,charShow,,,a
e07,,1484403045808,screenTap,,,
e07,,1484403046185,charShow,,,a
e07,,1484403046584,charShow,,,b
e07,,1484403046985,charShow,,,a
e07,,1484403047384,charShow,,,a
